Name,latitude,longitude
1417. Monte Birrone (2131 m),44.54250000,7.25222222
1418. Pilatus (Tomlishorn) (2128 m),46.97388889,8.24111111
1419. Elm (2128 m),47.67361111,13.96305556
1420. Kordeschkopf / Kordeževa glava (2126 m),46.50000000,14.78055556
1421. Jerebica (2126 m),46.39805556,13.56500000
1422. Paganella (Cima Roda) (2124 m),46.14333333,11.03750000
1423. Kuhgrat (2123 m),47.16666667,9.56083333
1424. Montagne du Carton (2123 m),44.18138889,6.46083333
1425. Ebenstein (2123 m),47.60583333,15.02833333
1426. Zeiritzkampel (2120 m),47.49138889,14.72611111
Monte Tinisa (2120 m),46.41361111,12.71861111
1427. Spitzegel (2119 m),46.65500000,13.41055556
1428. Wildseeloder (2119 m),47.43194444,12.53194444
1429. Hundstein (2117 m),47.33805556,12.91138889
1430. Roen (2116 m),46.36055556,11.19194444
1431. Almkogel (2116 m),47.61944444,14.09305556
Gsuchmauer (2116 m),47.54888889,14.66750000
1432. Les Monges (2115 m),44.26305556,6.19472222
1433. Montagne de Cordœil (2114 m),44.06833333,6.53000000
Pte de Chalune (2113 m),46.18027778,6.58333333
1434. Sommet de Clot Ginoux (2112 m),44.29638889,6.21277778
1435. Le Chamossaire (2112 m),46.32666667,7.06138889
1436. Mirnock (2110 m),46.75888889,13.71555556
1437. Trentski Pelc (2109 m),46.38583333,13.70944444
1438. Millstätter Alpe (P 2108) (2108 m),46.85722222,13.57833333
1439. Tête de Comagne (2106 m),45.74500000,7.72194444
1440. Mondscheinspitze (2106 m),47.46666667,11.61361111
1441. Les Cluots (2106 m),44.04694444,7.00472222
1442. Schluchberg (2106 m),46.86666667,8.33388889
1443. Hochkogel (2105 m),47.53888889,14.81527778
1444. Schopfenspitz / Gros Brun (2104 m),46.62250000,7.25055556
1445. Schönberg (2104 m),47.13027778,9.59305556
1446. Mont Chalancha (2102 m),44.03500000,7.21277778
1447. Schafreuter (2102 m),47.50916667,11.48750000
1448. Pizzo Proman (2099 m),46.02416667,8.39472222
1449. Zwölferkogel (2099 m),47.70944444,13.95250000
1450. Simmering (2096 m),47.27805556,10.86694444
1451. Himmeleck (2096 m),47.42666667,14.60305556
1452. Damülser Mittagsspitze (2095 m),47.31027778,9.88388889
1453. Schönberg / Wildenkogel (2093 m),47.71250000,13.79361111
1454. Mont Chauffé (2093 m),46.30916667,6.76055556
1455. Schrattenfluh (Hengst) (2092 m),46.83416667,7.95777778
1456. Schatzbichl (2090 m),46.72416667,12.91194444
1457. Il Palone (2090 m),46.02694444,11.05861111
1458. Pte d'Angolon (2090 m),46.13805556,6.73083333
1459. Diedamskopf (2090 m),47.34638889,10.02555556
1460. Itonskopf (2089 m),47.11611111,9.93333333
1461. Jôf di Miezegnot (2087 m),46.47666667,13.45333333
1462. Pic Grillon (2087 m),44.75138889,5.91777778
1463. Krottenkopf (2086 m),47.54500000,11.19333333
1464. Montagne Durbonas (2086 m),44.61111111,5.75944444
1465. Mont de l'Arpille (2085 m),46.07722222,7.00666667
1466. Seebergspitze (2085 m),47.46611111,11.67972222
1467. Mont Aig. (2085 m),44.84194444,5.55250000
1468. Monte Zelo (2083 m),46.26333333,12.09250000
1469. Zadnjiški Ozebnik (2083 m),46.36944444,13.78222222
Krofička (2083 m),46.37444444,14.64583333
1470. Chamechaude (2082 m),45.28805556,5.79000000
1471. Hochplatte (2082 m),47.55222222,10.84250000
1472. Trenchtling (Hochturm) (2081 m),47.53444444,15.00805556
1473. Breithorn (2081 m),47.21138889,9.91416667
1474. Monte Altissimo di Nago (2079 m),45.81027778,10.88888889
1475. Ladinger Spitz (2079 m),46.85333333,14.65083333
1476. Rinderberg (2079 m),46.50527778,7.35694444
1477. Turnen (2079 m),46.62777778,7.49250000
1478. Vorderunnütz (2078 m),47.51472222,11.73888889
1479. Klosterwappen (2076 m),47.76722222,15.80500000
1480. Cima del Cacciatore / Kamniti Lovec (2071 m),46.46472222,13.52805556
1481. Stadelstein (2070 m),47.48972222,14.85694444
1482. Monte Coppolo (2069 m),46.08277778,11.71083333
1483. Hirscheck (2068 m),47.62750000,14.12305556
1484. Monte Resettum (2067 m),46.23972222,12.57722222
1485. Col Gentile (2067 m),46.46611111,12.80555556
1486. Padauner Kogel (2066 m),47.04277778,11.50750000
1487. Dosso Alto (2065 m),45.81333333,10.41694444
1488. Creta Grauzaria (2065 m),46.46750000,13.16250000
1489. Großer Woising (2064 m),47.71611111,13.90388889
1490. Chateau Lebrun (2064 m),44.80222222,6.53000000
1491. Burgfeldstand (2063 m),46.72222222,7.79472222
1492. Dent de Cons (2062 m),45.72972222,6.35166667
1493. Raduha (2062 m),46.40972222,14.73833333
1494. Dent de Crolles (2062 m),45.30833333,5.85694444
1495. Monte Dosaip (2062 m),46.28388889,12.63694444
1496. Monte Agaro (2062 m),46.09361111,11.65777778
1497. Pic Melette (2062 m),44.62694444,6.01472222
1498. Begunjščica (2060 m),46.42138889,14.22916667
1499. Monte Stivo (2059 m),45.92055556,10.96361111
1500. Monte Toff (2058 m),46.10666667,10.78833333
1501. Oisternig / Ojstrnik (2052 m),46.56555556,13.50000000
1502. Mont Jocou (2051 m),44.72416667,5.64750000
1503. Sigriswiler Rothorn (2051 m),46.73055556,7.77055556
1504. Mont Lachat de Chatillon (2050 m),45.95972222,6.47666667
1505. Roc Cornafion (2049 m),45.06333333,5.60250000
1506. Stoderzinken (2048 m),47.45944444,13.82888889
1507. Säuling (2047 m),47.53500000,10.75583333
1508. Hundsrügg (2047 m),46.55666667,7.30527778
1509. Mont Colombier (2045 m),45.64416667,6.11972222
1510. Spielberghorn (2044 m),47.43222222,12.63277778
1511. Monte Barone (2044 m),45.73500000,8.15500000
1512. Kanisfluh (Holenke) (2044 m),47.33166667,9.92694444
1513. Güpfi (2043 m),46.79611111,8.19527778
1514. Rochers de Naye (2042 m),46.43194444,6.97611111
1515. Pte de Bellevue (2042 m),46.25750000,6.88750000
1516. Le Glandasse (Pié Ferré) (2041 m),44.73722222,5.47138889
1517. Fürstein (2040 m),46.89555556,8.06972222
1518. Saldeiner Spitze (2036 m),47.39888889,10.53222222
Leobner (2036 m),47.49416667,14.65000000
1519. Tamischbachturm (2035 m),47.61472222,14.69916667
1520. Monte Curie (2035 m),46.59555556,12.61361111
1521. Griesmauerkogel (2034 m),47.55111111,14.98361111
1522. Tête Grosse (2032 m),44.33138889,6.27388889
1523. Gamsfeld (2027 m),47.62305556,13.48111111
1524. Grand Som (2026 m),45.37111111,5.81305556
1525. Fleischbank (2026 m),47.47888889,11.51944444
1526. Pte d'Aveneyre (2026 m),46.41722222,7.00472222
1527. Raut (2025 m),46.22222222,12.64944444
1528. Kosiak / Geißberg (2024 m),46.45305556,14.18166667
1529. Mont Lachat (2023 m),45.92722222,6.35111111
1530. Schreckenspitze (2022 m),47.50000000,11.64944444
1531. Monte Alben (2019 m),45.86222222,9.78194444
1532. Céüse (2016 m),44.50888889,5.96194444
1533. Monte Verena (2015 m),45.93111111,11.41361111
1534. Dent de Lys (2014 m),46.50777778,7.00305556
1535. Montagne de l'Ubac (2010 m),44.26111111,6.41388889
1536. Bäderhorn (2009 m),46.61333333,7.32750000
1537. Heukuppe (2007 m),47.68944444,15.68777778
1538. Corna Blacca  (2006 m),45.79138889,10.38055556
1539. Dristenkopf (2005 m),47.42055556,11.66416667
1540. Montagne de Sous Dine (2004 m),46.00388889,6.32861111
1541. Golz (2004 m),46.67138889,13.36583333
1542. Pizzo Ruscada (2004 m),46.17750000,8.59277778
1543. Brandstein (2003 m),47.60083333,14.98277778
1544. Moléson (2002 m),46.54888889,7.01722222
1545. Vordere Kesselschneid (2001 m),47.60666667,12.27750000
1546. Poludnig / Poludnik (1999 m),46.57194444,13.41027778
1547. Monte Venturosa (1999 m),45.92972222,9.61583333
1548. Pte de Marcelly (1999 m),46.12861111,6.57555556
1549. Monte Scinauz (1999 m),46.53222222,13.36388889
1550. Puy de Rent (1996 m),44.02138889,6.59083333
1551. Kitzbüheler Horn (1996 m),47.47611111,12.43000000
