Name,latitude,longitude
Corna Blacca  (2006 m),45.79138889,10.38055556
Dristenkopf (2005 m),47.42055556,11.66416667
Montagne de Sous Dine (2004 m),46.00388889,6.32861111
Golz (2004 m),46.67138889,13.36583333
Pizzo Ruscada (2004 m),46.17750000,8.59277778
Brandstein (2003 m),47.60083333,14.98277778
Moléson (2002 m),46.54888889,7.01722222
Vordere Kesselschneid (2001 m),47.60666667,12.27750000
Poludnig / Poludnik (1999 m),46.57194444,13.41027778
Monte Venturosa (1999 m),45.92972222,9.61583333
Pte de Marcelly (1999 m),46.12861111,6.57555556
Monte Scinauz (1999 m),46.53222222,13.36388889
Puy de Rent (1996 m),44.02138889,6.59083333
Kitzbüheler Horn (1996 m),47.47611111,12.43000000
