name,altitude,latitude,longitude,view_possible
Zuccone Campelli ,2159.0,45.95333333,9.51694444,False
Monte Zeda ,2156.0,46.04555556,8.53527778,False
Dosso della Torta ,2156.0,45.96666667,10.76388889,False
Frudiger ,2153.0,46.96888889,10.57944444,False
Monte Padrio ,2153.0,46.18666667,10.2275,False
Hochmatt ,2152.0,46.57583333,7.22,True
Becco di Filadonna ,2150.0,45.96361111,11.19305556,False
Cresta Le Coraie ,2149.0,46.20972222,12.0775,False
Pizzo Camino ,2148.0,45.9775,8.23444444,False
Wöllaner Nock ,2145.0,46.77666667,13.82972222,False
Mittagskogel / Kepa ,2143.0,46.50666667,13.95277778,False
Monte Zermula ,2143.0,46.56138889,13.15138889,False
Goldeck ,2142.0,46.75861111,13.45944444,False
Großer Speikkogel ,2140.0,46.7875,14.97166667,False
Gstoder ,2140.0,47.1425,13.9925,False
Hochobir / Ojstrc ,2139.0,46.50583333,14.48777778,False
Kammspitz ,2139.0,47.47611111,13.885,False
Strimskogel ,2139.0,47.31194444,13.47083333,False
Koschutnikturm /Košutnikov turn ,2136.0,46.44611111,14.41055556,False
Dôme de Barrot ,2136.0,44.03694444,6.91722222,False
Cime de Marta / Cima Marta ,2135.0,44.01833333,7.65694444,False
Monte Colli ,2135.0,46.03194444,10.20138889,False
Glatthorn ,2134.0,47.26527778,9.87972222,False
Monte Serva ,2133.0,46.20027778,12.23277778,False
Storžič ,2132.0,46.35,14.40527778,False
Monte Birrone ,2131.0,44.5425,7.25222222,False
Pilatus (Tomlishorn) ,2128.0,46.97388889,8.24111111,False
Elm ,2128.0,47.67361111,13.96305556,False
Kordeschkopf / Kordeževa glava ,2126.0,46.5,14.78055556,False
Jerebica ,2126.0,46.39805556,13.565,False
Paganella (Cima Roda) ,2124.0,46.14333333,11.0375,False
Kuhgrat ,2123.0,47.16666667,9.56083333,False
Montagne du Carton ,2123.0,44.18138889,6.46083333,False
Ebenstein ,2123.0,47.60583333,15.02833333,False
Zeiritzkampel ,2120.0,47.49138889,14.72611111,False
Monte Tinisa ,2120.0,46.41361111,12.71861111,False
Spitzegel ,2119.0,46.655,13.41055556,False
Wildseeloder ,2119.0,47.43194444,12.53194444,False
Hundstein ,2117.0,47.33805556,12.91138889,False
Roen ,2116.0,46.36055556,11.19194444,False
Almkogel ,2116.0,47.61944444,14.09305556,False
Gsuchmauer ,2116.0,47.54888889,14.6675,False
Les Monges ,2115.0,44.26305556,6.19472222,False
Montagne de Cordœil ,2114.0,44.06833333,6.53,False
Pte de Chalune ,2113.0,46.18027778,6.58333333,True
Sommet de Clot Ginoux ,2112.0,44.29638889,6.21277778,False
Le Chamossaire ,2112.0,46.32666667,7.06138889,True
Mirnock ,2110.0,46.75888889,13.71555556,False
Trentski Pelc ,2109.0,46.38583333,13.70944444,False
Millstätter Alpe (P ,2108.0,46.85722222,13.57833333,False
Tête de Comagne ,2106.0,45.745,7.72194444,True
Mondscheinspitze ,2106.0,47.46666667,11.61361111,False
Les Cluots ,2106.0,44.04694444,7.00472222,False
Schluchberg ,2106.0,46.86666667,8.33388889,False
Hochkogel ,2105.0,47.53888889,14.81527778,False
Schopfenspitz / Gros Brun ,2104.0,46.6225,7.25055556,True
Schönberg ,2104.0,47.13027778,9.59305556,False
Mont Chalancha ,2102.0,44.035,7.21277778,False
Schafreuter ,2102.0,47.50916667,11.4875,False
Pizzo Proman ,2099.0,46.02416667,8.39472222,False
Zwölferkogel ,2099.0,47.70944444,13.9525,False
Simmering ,2096.0,47.27805556,10.86694444,False
Himmeleck ,2096.0,47.42666667,14.60305556,False
Damülser Mittagsspitze ,2095.0,47.31027778,9.88388889,False
Schönberg / Wildenkogel ,2093.0,47.7125,13.79361111,False
Mont Chauffé ,2093.0,46.30916667,6.76055556,True
Schrattenfluh (Hengst) ,2092.0,46.83416667,7.95777778,True
Schatzbichl ,2090.0,46.72416667,12.91194444,False
Il Palone ,2090.0,46.02694444,11.05861111,False
Pte d'Angolon ,2090.0,46.13805556,6.73083333,True
Diedamskopf ,2090.0,47.34638889,10.02555556,False
Itonskopf ,2089.0,47.11611111,9.93333333,False
Jôf di Miezegnot ,2087.0,46.47666667,13.45333333,False
Pic Grillon ,2087.0,44.75138889,5.91777778,False
Krottenkopf ,2086.0,47.545,11.19333333,False
Montagne Durbonas ,2086.0,44.61111111,5.75944444,False
Mont de l'Arpille ,2085.0,46.07722222,7.00666667,True
Seebergspitze ,2085.0,47.46611111,11.67972222,False
Mont Aig. ,2085.0,44.84194444,5.5525,False
Monte Zelo ,2083.0,46.26333333,12.0925,False
Zadnjiški Ozebnik ,2083.0,46.36944444,13.78222222,False
Krofička ,2083.0,46.37444444,14.64583333,False
Chamechaude ,2082.0,45.28805556,5.79,True
Hochplatte ,2082.0,47.55222222,10.8425,False
Trenchtling (Hochturm) ,2081.0,47.53444444,15.00805556,False
Breithorn ,2081.0,47.21138889,9.91416667,False
Monte Altissimo di Nago ,2079.0,45.81027778,10.88888889,False
Ladinger Spitz ,2079.0,46.85333333,14.65083333,False
Rinderberg ,2079.0,46.50527778,7.35694444,False
Turnen ,2079.0,46.62777778,7.4925,True
Vorderunnütz ,2078.0,47.51472222,11.73888889,False
Klosterwappen ,2076.0,47.76722222,15.805,False
Cima del Cacciatore / Kamniti Lovec ,2071.0,46.46472222,13.52805556,False
Stadelstein ,2070.0,47.48972222,14.85694444,False
Monte Coppolo ,2069.0,46.08277778,11.71083333,False
Hirscheck ,2068.0,47.6275,14.12305556,False
Monte Resettum ,2067.0,46.23972222,12.57722222,False
Col Gentile ,2067.0,46.46611111,12.80555556,False
Padauner Kogel ,2066.0,47.04277778,11.5075,False
Dosso Alto ,2065.0,45.81333333,10.41694444,False
Creta Grauzaria ,2065.0,46.4675,13.1625,False
Großer Woising ,2064.0,47.71611111,13.90388889,False
Chateau Lebrun ,2064.0,44.80222222,6.53,False
Burgfeldstand ,2063.0,46.72222222,7.79472222,True
Dent de Cons ,2062.0,45.72972222,6.35166667,True
Raduha ,2062.0,46.40972222,14.73833333,False
Dent de Crolles ,2062.0,45.30833333,5.85694444,True
Monte Dosaip ,2062.0,46.28388889,12.63694444,False
Monte Agaro ,2062.0,46.09361111,11.65777778,False
Pic Melette ,2062.0,44.62694444,6.01472222,False
Begunjščica ,2060.0,46.42138889,14.22916667,False
Monte Stivo ,2059.0,45.92055556,10.96361111,False
Monte Toff ,2058.0,46.10666667,10.78833333,False
Oisternig / Ojstrnik ,2052.0,46.56555556,13.5,False
Mont Jocou ,2051.0,44.72416667,5.6475,False
Sigriswiler Rothorn ,2051.0,46.73055556,7.77055556,True
Mont Lachat de Chatillon ,2050.0,45.95972222,6.47666667,True
Roc Cornafion ,2049.0,45.06333333,5.6025,True
Stoderzinken ,2048.0,47.45944444,13.82888889,False
Säuling ,2047.0,47.535,10.75583333,False
Hundsrügg ,2047.0,46.55666667,7.30527778,True
Mont Colombier ,2045.0,45.64416667,6.11972222,True
Spielberghorn ,2044.0,47.43222222,12.63277778,False
Monte Barone ,2044.0,45.735,8.155,False
Kanisfluh (Holenke) ,2044.0,47.33166667,9.92694444,False
Güpfi ,2043.0,46.79611111,8.19527778,False
Rochers de Naye ,2042.0,46.43194444,6.97611111,True
Pte de Bellevue ,2042.0,46.2575,6.8875,True
Le Glandasse (Pié Ferré) ,2041.0,44.73722222,5.47138889,True
Fürstein ,2040.0,46.89555556,8.06972222,True
Saldeiner Spitze ,2036.0,47.39888889,10.53222222,False
Leobner ,2036.0,47.49416667,14.65,False
Tamischbachturm ,2035.0,47.61472222,14.69916667,False
Monte Curie ,2035.0,46.59555556,12.61361111,False
Griesmauerkogel ,2034.0,47.55111111,14.98361111,False
Tête Grosse ,2032.0,44.33138889,6.27388889,False
Gamsfeld ,2027.0,47.62305556,13.48111111,False
Grand Som ,2026.0,45.37111111,5.81305556,True
Fleischbank ,2026.0,47.47888889,11.51944444,False
Pte d'Aveneyre ,2026.0,46.41722222,7.00472222,True
Raut ,2025.0,46.22222222,12.64944444,False
Kosiak / Geißberg ,2024.0,46.45305556,14.18166667,False
Mont Lachat ,2023.0,45.92722222,6.35111111,True
Schreckenspitze ,2022.0,47.5,11.64944444,False
Monte Alben ,2019.0,45.86222222,9.78194444,False
Céüse ,2016.0,44.50888889,5.96194444,False
Monte Verena ,2015.0,45.93111111,11.41361111,False
Dent de Lys ,2014.0,46.50777778,7.00305556,True
Montagne de l'Ubac ,2010.0,44.26111111,6.41388889,False
Bäderhorn ,2009.0,46.61333333,7.3275,True
Heukuppe ,2007.0,47.68944444,15.68777778,False
Corna Blacca  ,2006.0,45.79138889,10.38055556,False
Dristenkopf ,2005.0,47.42055556,11.66416667,False
Montagne de Sous Dine ,2004.0,46.00388889,6.32861111,True
Golz ,2004.0,46.67138889,13.36583333,False
Pizzo Ruscada ,2004.0,46.1775,8.59277778,False
Brandstein ,2003.0,47.60083333,14.98277778,False
Moléson ,2002.0,46.54888889,7.01722222,True
Vordere Kesselschneid ,2001.0,47.60666667,12.2775,False
Poludnig / Poludnik ,1999.0,46.57194444,13.41027778,False
Monte Venturosa ,1999.0,45.92972222,9.61583333,False
Pte de Marcelly ,1999.0,46.12861111,6.57555556,True
Monte Scinauz ,1999.0,46.53222222,13.36388889,False
Puy de Rent ,1996.0,44.02138889,6.59083333,False
Kitzbüheler Horn ,1996.0,47.47611111,12.43,False
Crêt de la Neige (Ain),1720.0,46.270975,5.939543,True
Le Reculet (Ain),1718.0,46.257406,5.929961,True
Colomby de Gex (Ain),1688.0,46.322181,5.995407,True
Mont Tendre (Vaud),1679.0,46.594868,6.309923,True
La Dôle (Vaud),1677.0,46.425687,6.099964,True
Pointe de Poêle Chaud (Vaud),1628.0,46.434913,6.107211,True
Grand Crêt d'Eau dont Crêt de la Goutte (Ain),1621.0,46.150445,5.863528,True
Mont Rond (Ain),1614.0,46.347966,6.006241,True
Le Chasseron (Vaud),1607.0,46.851771,6.538256,True
Chasseral (Berne),1606.0,47.133002,7.059312,True
Puy de Sancy,1885.0,45.528238,2.814012,False
Puy de Dôme,1465.0,45.771949,2.964029,False
Plomb du Cantal,1855.0,45.059213,2.761055,False
Mont Lozère,1699.0,44.426622,3.738706,False
Mont Mezenc,1753.0,44.913545,4.190565,True
Mont Gerbier de Jonc,1551.0,44.844203,4.220418,True
Mont Aigoual,1565.0,44.121331,3.582028,True
Aneto ,3404.0,42.5513,0.8148,False
Posets ,3375.0,42.8376,0.2637,False
Perdiguero ,3221.0,42.8533,0.1667,False
Monte Perdido ,3355.0,42.9079,0.086,False
Pico de Estats ,3143.0,42.5733,0.6359,False
Montardo,3122.0,42.5986,0.1614,False
Monte Aragonés,3094.0,42.8069,0.0103,False
Tendeñera,3102.0,42.6173,0.2506,False
Puig mal,2913.0,42.4067,1.73,False
Balaïtous,3144.0,42.9015,0.676,False
Grande Ballon ,1324.0,47.901145,7.098388,True
Storkenkopf ,1235.0,47.903294,7.079361,True
Le Hohneck ,1362.0,48.037516,7.01569,True
Klintzkopf ,1160.0,47.949466,7.055969,True
Rothenbachkopf ,1183.0,48.000582,6.981054,True
Lauchenkopf ,1157.0,47.956161,7.039341,True
Gazon du Faing ,1445.0,48.10876,7.07689,True
Rainkopf ,1186.0,48.009827,6.98251,True
Petit Ballon ,1258.0,47.980645,7.125905,True
Haute Bers (Le Gresson,1020.0,47.84622,6.912358,True
